date,dow,time,branch_name,district_name,branch_num,dep_point,arr_point,lane,distance,volume,speed
2019-01-01,2,0:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,,60.8
2019-01-01,2,1:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,,59.86
2019-01-01,2,2:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,,62.31
2019-01-01,2,3:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,,65.04
2019-01-01,2,4:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,,64.03
2019-01-01,2,5:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,,60.96
2019-01-01,2,6:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,,58.67
2019-01-01,2,7:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,,50.85
2019-01-01,2,8:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,,53.81
2019-01-01,2,9:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,,56.52
2019-01-01,2,10:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,,54.07
2019-01-01,2,11:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,,51.12
2019-01-01,2,12:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,,49.39
2019-01-01,2,13:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,,47.74
2019-01-01,2,14:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,,40.64
2019-01-01,2,15:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,,49.31
2019-01-01,2,16:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,,50.16
2019-01-01,2,17:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,,50.07
2019-01-01,2,18:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,,49.87
2019-01-01,2,19:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,,49.91
2019-01-01,2,20:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,,51.28
2019-01-01,2,21:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,,51.76
2019-01-01,2,22:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,,54.62
2019-01-01,2,23:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,,59.34
2019-01-02,3,0:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,,62.58
2019-01-02,3,1:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,,60.3
2019-01-02,3,2:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,,58.26
2019-01-02,3,3:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,,60.47
2019-01-02,3,4:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,,60.11
2019-01-02,3,5:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,,56.75
2019-01-02,3,6:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,,53.21
2019-01-02,3,7:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,,49.22
2019-01-02,3,8:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,,39.64
2019-01-02,3,9:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,,44.48
2019-01-02,3,10:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,,50.77
2019-01-02,3,11:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3952,49.35
2019-01-02,3,12:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3608,51.32
2019-01-02,3,13:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3803,50.75
2019-01-02,3,14:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3801,49.22
2019-01-02,3,15:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4077,48.36
2019-01-02,3,16:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4868,49.21
2019-01-02,3,17:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4207,43.83
2019-01-02,3,18:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4605,34.97
2019-01-02,3,19:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4138,41.22
2019-01-02,3,20:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3921,47.54
2019-01-02,3,21:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3560,52.01
2019-01-02,3,22:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3463,53.75
2019-01-02,3,23:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,2742,59.66
2019-01-03,4,0:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,1986,62.81
2019-01-03,4,1:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,1421,63.31
2019-01-03,4,2:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,990,62.81
2019-01-03,4,3:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,825,61.3
2019-01-03,4,4:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,1099,59.89
2019-01-03,4,5:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,2672,58.53
2019-01-03,4,6:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3400,53.26
2019-01-03,4,7:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3877,50.35
2019-01-03,4,8:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3799,42.79
2019-01-03,4,9:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3085,35.55
2019-01-03,4,10:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4077,37.4
2019-01-03,4,11:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4220,47.88
2019-01-03,4,12:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3834,49.44
2019-01-03,4,13:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3854,50.23
2019-01-03,4,14:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3833,45.97
2019-01-03,4,15:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3984,47.54
2019-01-03,4,16:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4836,46.36
2019-01-03,4,17:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4188,41.96
2019-01-03,4,18:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3895,26.37
2019-01-03,4,19:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4408,32.51
2019-01-03,4,20:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4091,44.36
2019-01-03,4,21:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3801,50.27
2019-01-03,4,22:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3610,52.78
2019-01-03,4,23:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3016,57.71
2019-01-04,5,0:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,2158,62.56
2019-01-04,5,1:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,1499,64.21
2019-01-04,5,2:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,1099,63.28
2019-01-04,5,3:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,868,59.91
2019-01-04,5,4:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,1026,59.53
2019-01-04,5,5:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,2642,58.85
2019-01-04,5,6:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3374,53.67
2019-01-04,5,7:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3884,50.55
2019-01-04,5,8:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4054,43.34
2019-01-04,5,9:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3921,48.2
2019-01-04,5,10:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3879,48.98
2019-01-04,5,11:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3784,49.62
2019-01-04,5,12:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3888,49.5
2019-01-04,5,13:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3971,50.35
2019-01-04,5,14:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4046,48.94
2019-01-04,5,15:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4053,48.45
2019-01-04,5,16:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4014,47.92
2019-01-04,5,17:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4102,41.81
2019-01-04,5,18:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4057,30.87
2019-01-04,5,19:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3987,28.61
2019-01-04,5,20:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4227,43.76
2019-01-04,5,21:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3921,47.97
2019-01-04,5,22:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3871,50.3
2019-01-04,5,23:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3336,55.11
2019-01-05,6,0:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,2699,60.13
2019-01-05,6,1:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,2096,63.5
2019-01-05,6,2:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,1654,65.43
2019-01-05,6,3:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,1305,64.53
2019-01-05,6,4:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,1394,63.95
2019-01-05,6,5:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,2438,60.71
2019-01-05,6,6:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3012,56.27
2019-01-05,6,7:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,2933,53.66
2019-01-05,6,8:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3314,55.25
2019-01-05,6,9:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3614,51.68
2019-01-05,6,10:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3924,52.43
2019-01-05,6,11:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4115,48.88
2019-01-05,6,12:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4060,47.51
2019-01-05,6,13:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3932,45.21
2019-01-05,6,14:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4130,43.86
2019-01-05,6,15:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4153,45.14
2019-01-05,6,16:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,5016,46.04
2019-01-05,6,17:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4285,44.94
2019-01-05,6,18:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3367,29.75
2019-01-05,6,19:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3437,43.18
2019-01-05,6,20:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3422,50.72
2019-01-05,6,21:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3458,52.2
2019-01-05,6,22:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3388,53.61
2019-01-05,6,23:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,2814,57.94
2019-01-06,7,0:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,2318,62.2
2019-01-06,7,1:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,1710,64.04
2019-01-06,7,2:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,1235,63.72
2019-01-06,7,3:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,917,61.67
2019-01-06,7,4:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,969,61.48
2019-01-06,7,5:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,1276,61.15
2019-01-06,7,6:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,1505,58.97
2019-01-06,7,7:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,1957,57.39
2019-01-06,7,8:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,2628,56.91
2019-01-06,7,9:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3300,55.42
2019-01-06,7,10:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4309,52.36
2019-01-06,7,11:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3848,52.44
2019-01-06,7,12:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3802,51.95
2019-01-06,7,13:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3936,50.23
2019-01-06,7,14:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3866,49.48
2019-01-06,7,15:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4131,48.28
2019-01-06,7,16:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4449,49.28
2019-01-06,7,17:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3922,47.65
2019-01-06,7,18:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3693,48.57
2019-01-06,7,19:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3218,51.07
2019-01-06,7,20:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3378,52.17
2019-01-06,7,21:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3261,53.33
2019-01-06,7,22:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,2737,56.81
2019-01-06,7,23:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,2051,60.13
2019-01-07,1,0:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,1428,62.81
2019-01-07,1,1:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,929,61.4
2019-01-07,1,2:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,620,60.81
2019-01-07,1,3:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,648,60.98
2019-01-07,1,4:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,1018,59.78
2019-01-07,1,5:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,2766,57.9
2019-01-07,1,6:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3614,52.41
2019-01-07,1,7:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4017,49
2019-01-07,1,8:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3939,41.07
2019-01-07,1,9:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3701,47.75
2019-01-07,1,10:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4025,51.29
2019-01-07,1,11:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4114,49.35
2019-01-07,1,12:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3813,50.73
2019-01-07,1,13:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3894,50.87
2019-01-07,1,14:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3981,49.57
2019-01-07,1,15:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4155,48.01
2019-01-07,1,16:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4299,47.43
2019-01-07,1,17:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4247,43.02
2019-01-07,1,18:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4326,30.3
2019-01-07,1,19:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4392,36.76
2019-01-07,1,20:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3972,46.52
2019-01-07,1,21:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3674,51.34
2019-01-07,1,22:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3459,54.04
2019-01-07,1,23:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,2738,58.63
2019-01-08,2,0:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,2092,63.78
2019-01-08,2,1:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,1558,64.89
2019-01-08,2,2:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,1000,62.22
2019-01-08,2,3:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,832,60.97
2019-01-08,2,4:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,1098,65.27
2019-01-08,2,5:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,2626,58.57
2019-01-08,2,6:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3551,53.62
2019-01-08,2,7:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3983,50.17
2019-01-08,2,8:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3977,42.7
2019-01-08,2,9:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3968,44.02
2019-01-08,2,10:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4095,49.37
2019-01-08,2,11:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4005,46.19
2019-01-08,2,12:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3870,49.31
2019-01-08,2,13:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3996,47.81
2019-01-08,2,14:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4169,47.49
2019-01-08,2,15:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4699,47.16
2019-01-08,2,16:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,5120,45.82
2019-01-08,2,17:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4371,39.47
2019-01-08,2,18:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4127,27.79
2019-01-08,2,19:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4261,29.51
2019-01-08,2,20:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4184,41.86
2019-01-08,2,21:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3842,48.75
2019-01-08,2,22:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3846,51.78
2019-01-08,2,23:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,2767,58.35
2019-01-09,3,0:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,2102,62.74
2019-01-09,3,1:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,1426,64.28
2019-01-09,3,2:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,966,63.28
2019-01-09,3,3:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,784,61.08
2019-01-09,3,4:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,1080,61.12
2019-01-09,3,5:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,2561,57.73
2019-01-09,3,6:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3460,52.67
2019-01-09,3,7:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3923,48.87
2019-01-09,3,8:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3968,42.04
2019-01-09,3,9:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3256,34.61
2019-01-09,3,10:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,2941,21.76
2019-01-09,3,11:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,2972,19.61
2019-01-09,3,12:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3274,21.23
2019-01-09,3,13:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3083,36.43
2019-01-09,3,14:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3351,33.84
2019-01-09,3,15:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,2711,22.15
2019-01-09,3,16:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4421,26.27
2019-01-09,3,17:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4291,39.31
2019-01-09,3,18:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4239,32.68
2019-01-09,3,19:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4134,36.79
2019-01-09,3,20:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4047,45.68
2019-01-09,3,21:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3855,49.67
2019-01-09,3,22:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3623,53.2
2019-01-09,3,23:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3013,58.03
2019-01-10,4,0:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,2209,63.3
2019-01-10,4,1:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,1588,64.09
2019-01-10,4,2:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,1108,63.01
2019-01-10,4,3:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,825,61.29
2019-01-10,4,4:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,1087,60.19
2019-01-10,4,5:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,2659,58.91
2019-01-10,4,6:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3569,53.69
2019-01-10,4,7:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4059,50.04
2019-01-10,4,8:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4030,41.14
2019-01-10,4,9:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4002,47.1
2019-01-10,4,10:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4104,48.52
2019-01-10,4,11:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4175,49.36
2019-01-10,4,12:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4248,46.96
2019-01-10,4,13:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3993,47.72
2019-01-10,4,14:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4015,48.38
2019-01-10,4,15:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4087,49.8
2019-01-10,4,16:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4257,47.77
2019-01-10,4,17:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4192,44.45
2019-01-10,4,18:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3829,34.27
2019-01-10,4,19:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4373,35.45
2019-01-10,4,20:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3931,46.67
2019-01-10,4,21:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3768,50.21
2019-01-10,4,22:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3769,52.54
2019-01-10,4,23:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3089,57.61
2019-01-11,5,0:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,2346,62.42
2019-01-11,5,1:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,1676,64.5
2019-01-11,5,2:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,1170,63.73
2019-01-11,5,3:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,947,60.61
2019-01-11,5,4:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,1131,61.38
2019-01-11,5,5:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,2582,59.14
2019-01-11,5,6:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3535,53.54
2019-01-11,5,7:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4047,50.14
2019-01-11,5,8:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,4210,43.56
2019-01-11,5,9:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3820,31.05
2019-01-11,5,10:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3899,30.5
2019-01-11,5,11:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3403,24.54
2019-01-11,5,12:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,2878,19.82
2019-01-11,5,13:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3076,26.98
2019-01-11,5,14:00:00,성산대교,영등포구,C-04,성산대교남단,성산대교북단,3,1177,3716,27.62
